Date,AQI,Rhumidity,Wind Speed
2014-10-21,2.5144,56.2083,8.5167
2014-10-20,2.4942,53.875,3.6417
2014-10-19,2.3055,53.5417,7.2125
2014-10-18,2.6588,45.7917,6.35
2014-10-17,2.2052,56.4167,3.5875
2014-10-16,2.4041,45.9167,9.2542
2014-10-15,2.1335,63.4167,4.7542
2014-10-14,2.5637,82.1667,5.125
2014-10-13,2.3517,82.5,6.0917
2014-10-12,2.4134,53.2083,7.5208
2014-10-11,2.7533,52.6667,4.7458
2014-10-10,2.1062,46.7917,8.7292
2014-10-09,2.2356,48.9583,7.5583
2014-10-08,2.2366,53.5833,7.7458
2014-10-07,2.5465,71.5833,5.8542
2014-10-06,2.5346,58.5833,4.3958
2014-10-05,2.4739,59.0833,4.0875
2014-10-04,2.5821,58.625,6.2167
2014-10-03,2.2504,61.6667,4.8792
2014-10-02,2.3838,49.5,7.4625
2014-10-01,2.4566,64.5,5.9625
2014-09-30,2.4026,59.9167,9.85
2014-09-29,2.2004,68.625,10.0875
2014-09-28,2.3639,74,11.3625
2014-09-27,2.1417,74.5,7.35
2014-09-26,2.8245,80.7083,12.2625
2014-09-25,2.8531,83.2083,4.5875
2014-09-24,2.7536,80.3333,4.5667
2014-09-23,3.0661,55,5.525
2014-09-22,2.6604,55.125,6.725
2014-09-21,2.3745,66.75,4.6625
2014-09-20,2.7131,45.3333,7.2125
2014-09-19,2.6761,59.7083,7.1417
2014-09-18,3.1673,54.4167,4.1542
2014-09-17,2.4944,57.9583,9.95
2014-09-16,2.3834,66.9167,5.8542
2014-09-15,2.22,53.5417,6.3375
2014-09-14,2.154,57.3333,5.7333
2014-09-13,2.0431,60.75,5.4792
2014-09-12,1.8963,63.4167,5.375
2014-09-11,1.98,70.875,5.45
2014-09-10,1.7507,79.4583,9.2833
2014-09-09,1.6084,74.4583,5.375
2014-09-08,1.6824,91.9583,5.6708
2014-09-07,2.2904,93.2083,3.2792
2014-09-06,2.2593,95.1667,7.6292
2014-09-05,2.1778,59.5833,9.3208
2014-09-04,1.6902,55.9583,5.2708
2014-09-03,1.9831,57.5,7.3208
2014-09-02,2.321,64.125,6.175
2014-09-01,2.2937,84.5833,10.1542
2014-08-31,2.3362,70.5,5.1125
2014-08-30,2.5786,55.4583,8.8167
2014-08-29,2.0944,56.5833,5.5917
2014-08-28,2.4339,60.25,5.125
2014-08-27,2.3511,74.9583,6.5958
2014-08-26,2.7916,85.9583,6.5542
2014-08-25,2.2135,47.375,9.3375
2014-08-24,2.1857,53.5,6.5208
2014-08-23,2.3348,66.0417,4.55
2014-08-22,1.9354,77.75,3.0292
2014-08-21,1.9195,72.8333,3.6417
2014-08-20,2.3904,86.5,3.5458
2014-08-19,2.9164,82.5417,3.7833
2014-08-18,3.1143,86.7083,5.9125
2014-08-17,2.5479,72.25,5.1583
2014-08-16,2.2598,62.2083,5.1958
2014-08-15,2.8096,72.8333,8.9542
2014-08-14,3.369,78.375,6.1208
2014-08-13,3.0274,75.0833,5.975
2014-08-12,2.7984,72.9583,7.175
2014-08-11,2.6884,58.3333,5.3542
2014-08-10,2.4053,58.4583,6.6958
2014-08-09,2.4346,56.1667,5.6042
2014-08-08,2.6,58.75,4.4875
2014-08-07,3.2153,65.8333,5.5208
2014-08-06,2.6522,82.625,6.2708
2014-08-05,2.528,63.4167,7.7625
2014-08-04,2.5762,61.7083,6.3208
2014-08-03,2.8101,70.0833,5.5792
2014-08-02,2.7794,77.4167,6.6792
2014-08-01,3.0855,71.3333,7.875
2014-07-31,3.024,62.9583,6.6875
2014-07-30,3.147,59.5833,7.0458
2014-07-29,2.8148,59.0833,8.9417
2014-07-28,2.6282,35.3333,6.95
2014-07-27,2.5442,45.0833,6.4208
2014-07-26,2.2773,54.3333,5.5542
2014-07-25,2.3173,53.7917,5.8417
2014-07-24,2.4354,58.9583,5.775
2014-07-23,2.453,49.7917,12.825
2014-07-22,2.5073,53.5417,14.6833
2014-07-21,2.5167,57.5417,5.3125
2014-07-20,2.1,66.6667,7.9083
2014-07-19,2.7773,70.1667,3.225
2014-07-18,3.4317,71.5,4.2875
2014-07-17,4.5136,61.9583,6.7333
2014-07-16,4.0103,64,6.8375
2014-07-15,2.8059,64.1667,9.6208
2014-07-14,2.9443,51.7917,7.2917
2014-07-13,3.1288,62.875,4.9667
2014-07-12,2.9817,59.3333,8.0208
2014-07-11,2.9373,52.9583,5.5583
2014-07-10,2.4355,55.4167,5.575
2014-07-09,2.0704,60.5417,5.6667
2014-07-08,2.5506,57.8333,7.1583
2014-07-07,2.5197,55.625,8.9417
2014-07-06,2.7567,60.125,7.0458
2014-07-05,3.1265,61.8333,7.3667
2014-07-04,3.1231,65.3333,5.8417
2014-07-03,2.9202,60.2083,7.2458
2014-07-02,2.7467,55.2917,6.15
2014-07-01,2.4133,53.9167,8.8125
2014-06-30,2.1589,62.9167,7.8375
2014-06-29,2.2329,55.0833,7.0458
2014-06-28,2.3713,57.8333,12.475
2014-06-27,2.0599,76.5,13.5708
2014-06-26,2.1348,66.6667,10.7792
2014-06-25,2.2832,71.9545,6.0955
2014-06-24,2.426,70,7.3333
2014-06-23,2.616,70.4583,7.9458
2014-06-22,2.67,68.1667,7.2375
2014-06-21,2.7477,55.9583,6.2708
2014-06-20,2.4367,54.375,5
2014-06-19,2.3748,66.0417,8.7292
2014-06-18,2.4665,58.2083,6.8458
2014-06-17,2.4335,89.1667,5.0091
2014-06-16,2.4892,87.125,8.9042
2014-06-15,2.694,84.7917,7.7708
2014-06-14,3.0795,85.25,5.2042
2014-06-13,2.4748,80.1667,5.9
2014-06-12,2.6542,70.4583,5.3042
2014-06-11,2.6893,88.125,5.4417
2014-06-10,2.4784,58.5833,7.5583
2014-06-09,2.6109,56.3333,6.3042
2014-06-08,2.4951,55.2083,5.1417
2014-06-07,2.6886,58.2917,8.0792
2014-06-06,2.1495,44.625,5.8167
2014-06-05,2.4026,44.5417,5.8208
2014-06-04,3.0199,52.75,5.1792
2014-06-03,2.7909,66.125,11.825
2014-06-02,2.8434,60.0417,10.9833
2014-06-01,2.8791,56.2917,6.4583
2014-05-31,2.7835,62.4167,7.4333
2014-05-30,2.6274,63.125,5.35
2014-05-29,2.6439,53.5833,7.95
2014-05-28,2.2444,41.8333,6.0708
2014-05-27,2.5548,68.9167,8.9833
2014-05-26,2.5687,87.375,5.5042
2014-05-25,2.6934,58.3333,5.9042
2014-05-24,2.8976,59.5833,8.6417
2014-05-23,2.6706,66.625,5.7167
2014-05-22,2.5821,50.7083,6.3583
2014-05-21,2.5525,39.75,8.8042
2014-05-20,2.4676,37.5417,7.7583
2014-05-19,3.0765,47.2083,8.6083
2014-05-18,2.4265,61.5,6.075
2014-05-17,2.5594,66.7917,10.2
2014-05-16,2.8811,83.0455,7.4227
2014-05-15,2.7285,69.9583,9.3792
2014-05-14,2.6157,62.3333,6.5042
2014-05-13,2.783,64.875,11.4958
2014-05-12,2.7775,44.5833,7.225
2014-05-11,2.3335,42.5417,6.6
2014-05-10,2.8131,38.625,7.4125
2014-05-09,2.6627,51.7273,6.9409
2014-05-08,2.873,72.2917,8.375
2014-05-07,2.8947,76.6667,7.925
2014-05-06,2.8977,45.2917,9.5875
2014-05-05,2.313,53.75,6.25
2014-05-04,2.4232,66.9167,10.4542
2014-05-03,2.7677,84.9167,4.1625
2014-05-02,2.4463,91.3333,5.375
2014-05-01,2.5135,91.5833,5.7333
2014-04-30,2.7495,91.125,6.9
2014-04-29,2.859,43.7917,7.325
2014-04-28,2.9162,36.125,7.025
2014-04-27,2.7528,36.375,6.7042
2014-04-26,2.3198,57.125,13.4333
2014-04-25,2.481,55.4167,7.3375
2014-04-24,2.799,85.4583,5.775
2014-04-23,2.7937,75.375,6.0417
2014-04-22,3.2749,49.5,5.3208
2014-04-21,3.5471,62.0833,6.55
2014-04-20,3.1972,52.375,6.9542
2014-04-19,2.7067,35.2917,6.4792
2014-04-18,2.0753,40.25,11.7
2014-04-17,2.4287,60.5,5.5875
2014-04-16,2.5552,92.4167,7.3375
2014-04-15,3.2272,87.7083,6.2583
2014-04-14,3.2627,87.625,7.925
2014-04-13,2.7388,55.125,11.9042
2014-04-12,2.8028,37.5,7.5583
2014-04-11,2.9418,55.1667,7.9
2014-04-10,3.2389,68.9583,8.9333
2014-04-09,3.4014,64.5833,8.5792
2014-04-08,3.2265,37.625,11.6667
2014-04-07,2.8638,52.75,12.2125
2014-04-06,3.1198,38.875,13.8375
2014-04-05,3.0151,41.375,10.4583
2014-04-04,2.8415,45.8333,7.4875
2014-04-03,2.5331,45.0417,10.85
2014-04-02,2.5449,57.5833,8.775
2014-04-01,2.2914,89.7917,7.525
2014-03-31,2.2893,77.875,6.1458
2014-03-30,3.0936,81.1905,5.6286
2014-03-29,2.9329,83.9167,5.4125
2014-03-28,2.8089,82.2083,6.5208
2014-03-27,2.587,88.5417,6.4625
2014-03-26,2.9623,84.375,9.4542
2014-03-25,2.8578,81.9524,5.7667
2014-03-24,2.8234,83.75,6.1917
2014-03-23,2.7782,79.4583,6.4542
2014-03-22,2.7244,66.4167,6.4875
2014-03-21,2.5544,73.375,5.3333
2014-03-20,2.7621,79.2083,8.975
2014-03-19,2.8725,76.875,4.8083
2014-03-18,2.7793,79.3333,15.0292
2014-03-17,2.9781,45.2917,7.6083
2014-03-16,3.015,64.5,6.5333
2014-03-15,2.8624,59.625,10.9458
2014-03-14,2.8717,53.7083,12.6292
2014-03-13,3.1191,57.9167,5.3667
2014-03-12,3.0935,58.1667,3.7458
2014-03-11,2.7914,49.625,7.4208
2014-03-10,2.7161,36.4167,12.6958
2014-03-09,2.8748,51.5417,7.225
2014-03-08,2.8616,59.375,5.2
2014-03-07,3.5175,58.0833,9.1708
2014-03-06,2.6674,45.8333,7.05
2014-03-05,3.0585,68.1667,4.8375
2014-03-04,2.5236,72,6.9667
2014-03-03,2.2001,74.9583,4.1708
2014-03-02,2.0293,71.5833,4.3125
2014-03-01,2.3378,74.75,7.125
2014-02-28,2.6233,74.75,11.0958
2014-02-27,3.0561,66.875,8.8958
2014-02-26,2.7065,66.5,7.95
2014-02-25,2.3238,58.125,9.425
2014-02-24,2.4552,48.8333,8.2083
2014-02-23,2.4583,57.125,7.6625
2014-02-22,2.1958,61.9583,7.1208
2014-02-21,2.4086,71.3333,4.8833
2014-02-20,2.5268,79.0833,3.9333
2014-02-19,2.6798,70.75,7.7125
2014-02-18,2.6557,47.4167,5.9792
2014-02-17,2.8977,75.875,10.5708
2014-02-16,2.9515,48.0833,8.7667
2014-02-15,2.6619,48.9583,12.5917
2014-02-14,2.7401,48.5,14.2792
2014-02-13,3.0581,56.9167,5.825
2014-02-12,3.1256,54.875,6.3667
2014-02-11,2.6619,68.7917,7.6292
2014-02-10,2.9174,74.2917,4.4292
2014-02-09,2.8519,69.125,6.5833
2014-02-08,2.4932,71.4583,5.5542
2014-02-07,2.467,77.4583,5.675
2014-02-06,2.4855,77.1667,5.8208
2014-02-05,2.3308,65.1667,9.1833
2014-02-04,2.582,59.1667,9.0208
2014-02-03,2.5099,69.9583,6.4875
2014-02-02,2.4511,70.1667,9.9458
2014-02-01,2.3669,76.8333,5.2333
2014-01-31,2.6567,70.9583,5.4042
2014-01-30,2.613,69.6667,5.7042
2014-01-29,2.4308,72.0417,11.7667
2014-01-28,2.3563,77.0833,7.4292
2014-01-27,2.5719,71.8333,6.0875
2014-01-26,2.5589,53.1667,9.1333
2014-01-25,2.2982,72.9167,6.1708
2014-01-24,2.2613,70.125,9.2583
2014-01-23,2.3096,56.7917,10.7708
2014-01-22,2.7133,59.6667,10.125
2014-01-21,2.6246,69.25,9.4208
2014-01-20,2.6297,87.5833,6.2708
2014-01-19,2.8797,58.2917,5.325
2014-01-18,2.6192,54.4583,6.6958
2014-01-17,2.808,45.8333,6.4917
2014-01-16,2.7727,51.5417,9.975
2014-01-15,2.9492,51.875,8.4042
2014-01-14,2.612,55.625,5.2208
2014-01-13,2.7951,40.8333,11.8957
2014-01-12,2.6128,68.25,12.4625
2014-01-11,2.5461,76.1667,14.1875
2014-01-10,2.3926,76.25,7.7625
2014-01-09,2.364,78.875,9.4458
2014-01-08,2.7603,59.375,7.3208
2014-01-07,2.633,59.6667,8.6458
2014-01-06,2.4746,74.6667,8.675
2014-01-05,2.5245,77.4167,8.725
2014-01-04,2.4152,60.3333,9.775
2014-01-03,2.4012,72.625,9.4292
2014-01-02,2.6064,78.25,7.0333
2014-01-01,2.3073,87,9.8542
2013-12-31,2.6901,64.4167,5.5125
2013-12-30,2.9494,88.125,6.875
2013-12-29,2.502,85.3333,6.3125
2013-12-28,2.2758,86.4583,5.2833
2013-12-27,2.4405,72.75,9.1667
2013-12-26,2.6068,78.625,7.9542
2013-12-25,2.7077,52.9167,12.2167
2013-12-24,2.6677,50.9167,10.3792
2013-12-23,2.6273,65,10.7083
2013-12-22,2.8023,62.6667,7.0208
2013-12-21,2.4182,62.125,8.4625
2013-12-20,3.0285,83.625,6.05
2013-12-19,2.3931,78.9167,7.4625
2013-12-18,2.2438,73.3333,4.6083
2013-12-17,2.8054,77.8333,9.3958
2013-12-16,2.4121,83.5417,10.1792
2013-12-15,2.784,59.75,7.275
2013-12-14,2.772,82.125,6.1125
2013-12-13,2.9087,50.7083,11.2375
2013-12-12,2.9364,58.7917,13.225
2013-12-11,2.6353,83.375,6.7
2013-12-10,2.2904,74,5.5208
2013-12-09,2.6631,61.9583,10.2375
2013-12-08,2.3488,84.3333,8.175
2013-12-07,2.3166,81.9167,10.1333
2013-12-06,2.3733,79.2917,10.8417
2013-12-05,2.1549,68.2083,11.3708
2013-12-04,2.5385,73.2083,8.4125
2013-12-03,2.25,75.7917,11.3375
2013-12-02,2.0928,75.2917,11.1
2013-12-01,2.4948,76.625,16.0583
2013-11-30,2.5009,81.7083,23.3667
2013-11-29,2.6972,75.5833,3.7042
2013-11-28,2.4917,81.875,4.5958
2013-11-27,2.442,67.1667,3.3542
2013-11-26,2.27,66.7917,9.025
2013-11-25,2.3507,70.5,6.025
2013-11-24,2.7128,67.2917,7.6583
2013-11-23,2.4896,75.875,7.6583
2013-11-22,2.9702,62.7917,5.4583
2013-11-21,2.686,50.875,10.925
2013-11-20,2.0952,76.2917,5.5083
2013-11-19,1.9603,44.125,16.4333
2013-11-18,2.0293,71.4167,9.3292
2013-11-17,2.2122,79.1667,12.4917
2013-11-16,2.2672,79,9.3708
2013-11-15,2.5565,81.2917,6.825
2013-11-14,2.1768,86.375,12.1667
2013-11-13,2.507,78.125,6.2583
2013-11-12,2.3783,53.8333,6.4524
2013-11-11,2.1719,48.75,9.3125
2013-11-10,1.9636,55,9.9333
2013-11-09,2.2295,71.9167,8.2583
2013-11-08,2.3668,89.7083,6.4958
2013-11-07,2.3415,82.2917,6.8375
2013-11-06,2.1943,81.1667,7.9833
2013-11-05,2.0152,72.4167,5.8042
2013-11-04,1.4354,58.5417,8.3667
2013-11-03,2.2517,66.4286,5.4143
2013-11-02,2.1048,85.5,14.9375
2013-11-01,2.4381,81.7917,6.2667
2013-10-31,2.3909,47.0417,7.5083
2013-10-30,2.1852,51.7083,12.5542
2013-10-29,2.1277,67.375,7.1458
2013-10-28,2.2497,78.9583,5.5792
2013-10-27,2.2252,83.4583,6.1333
2013-10-26,2.3422,88.25,8.3208
2013-10-25,2.301,48.1667,8.15
2013-10-24,2.1612,56.75,6.4958
2013-10-23,2.2985,63.4167,6.4261
2013-10-22,2.1696,82.25,5.105
2013-10-21,2.1793,65.5,6.5417
2013-10-20,2.1903,61.2083,6.3292
2013-10-19,2.5692,68.625,6.7833
2013-10-18,2.21,49.7917,11
2013-10-17,2.1671,55,7.9708
2013-10-16,2.3474,66.5417,11.625
2013-10-15,2.3079,78.5833,7.6167
2013-10-14,2.448,54.875,7.35
2013-10-13,2.2968,58.4167,6.4875
2013-10-12,2.1515,62,3.4542
2013-10-11,1.979,62.7917,5.0875
2013-10-10,2.4457,71.4583,5.3826
2013-10-09,1.8287,68.5,6.1958
2013-10-08,2.1386,59.2917,5.8667
2013-10-07,2.6227,61.1667,8.0583
2013-10-06,2.0287,49.5417,9.6458
2013-10-05,2.4335,64.4167,2.6875
2013-10-04,2.0032,46.5,12.0167
2013-10-03,2.042,64.0417,5.6333
2013-10-02,2.0559,75.8333,4.1125
2013-10-01,2.2875,72.7083,5.2
2013-09-30,2.4529,50.625,9.7833
2013-09-29,2.5099,52.9583,11.6958
2013-09-28,2.0753,47.7917,11.7667
2013-09-27,2.0049,62,7.9042
2013-09-26,1.8653,60.6667,9.3208
2013-09-25,2.2953,68.875,6.5167
2013-09-24,2.3426,59.625,10.3083
2013-09-23,2.4661,52.5417,4.6958
2013-09-22,2.5884,50.4583,10.3833
2013-09-21,2.5105,52.1667,7.2833
2013-09-20,2.1718,53.125,10.925
2013-09-19,2.0025,57.7917,5.2792
2013-09-18,2.1592,66.2917,5.3917
2013-09-17,2.7582,89.25,7.4417
2013-09-16,2.729,54.3333,5.8542
2013-09-15,2.4737,55.4583,10.1583
2013-09-14,2.7135,52.5,8.7333
2013-09-13,2.3275,58.7917,8.2708
2013-09-12,2.6003,52.0833,9.65
2013-09-11,2.7672,57.625,7.9292
2013-09-10,2.7731,59.4583,6.1167
2013-09-09,2.328,59.0417,5.2792
2013-09-08,2.1888,59.6667,6.2917
2013-09-07,2.0069,81.625,5.7167
2013-09-06,2.6634,94.125,2.225
2013-09-05,3.1538,85.0417,5.8542
2013-09-04,2.8638,49.2917,7.725
2013-09-03,2.6582,53.375,6.8833
2013-09-02,2.8775,63.4167,6.1917
2013-09-01,2.5803,47.5417,6.5333
2013-08-31,2.5527,52.3333,5.9458
2013-08-30,2.591,52.25,5.9417
2013-08-29,3.0703,56,6.7167
2013-08-28,2.5438,62.375,7.2458
2013-08-27,2.6622,54.125,8.9125
2013-08-26,2.9606,47.0417,4.575
2013-08-25,2.4947,55.7917,8.8375
2013-08-24,2.7812,66.125,5.0625
2013-08-23,2.8563,49.5,7.8958
2013-08-22,2.6489,57.9583,8.2125
2013-08-21,2.5797,48.25,6.3625
2013-08-20,2.7654,53.625,5.2958
2013-08-19,3.0138,59.0417,7.1583
2013-08-18,2.1495,51.2917,7.2208
2013-08-17,3.0824,48,7.8042
2013-08-16,2.9413,56.625,8.2292
2013-08-15,2.8217,61.3333,6.4958
2013-08-14,3.0573,58.2083,7.1917
2013-08-13,2.6485,60.2917,6.5833
2013-08-12,2.8461,71.0417,4.9417
2013-08-11,2.5998,71.5833,6.3167
2013-08-10,2.4691,68.7917,6.55
2013-08-09,2.3549,71.7083,4.5708
2013-08-08,2.3337,74.625,7.3375
2013-08-07,2.2874,90.875,4.7333
2013-08-06,0.5718,80,5.8042
2013-08-05,1.4377,72.7917,4.7125
2013-08-04,2.5842,68.625,6.0917
2013-08-03,2.6435,71.75,4.0458
2013-08-02,2.2853,69.25,4.1458
2013-08-01,2.2318,62.875,6.2917
2013-07-31,2.1966,69.0417,4.9375
2013-07-30,2.2731,76.2083,5.6667
2013-07-29,2.1819,70.7917,4.8667
2013-07-28,2.283,65.5833,9.7409
2013-07-27,2.6299,71.4167,6.825
2013-07-26,2.3714,80.5,7.8333
2013-07-25,2.2069,74.625,4.2875
2013-07-24,2.4992,78.9583,4.1875
2013-07-23,2.3318,78.4167,5.1375
2013-07-22,2.3572,68.75,7.0208
2013-07-21,2.6027,63.25,4.9958
2013-07-20,2.6337,60.7083,6.7875
2013-07-19,2.61,55.375,7.9167
2013-07-18,2.6377,70.3333,5.5625
2013-07-17,2.3017,57.25,5.1042
2013-07-16,2.6093,72.875,11.8417
2013-07-15,2.4804,64.7917,8.325
2013-07-14,2.4686,67.4583,6.8583
2013-07-13,2.6295,55.1667,4.3625
2013-07-12,2.7368,60.75,7.9167
2013-07-11,2.4985,49.2917,8.4042
2013-07-10,2.6724,63.1667,6.6625
2013-07-09,2.3486,81.8333,2.5917
2013-07-08,2.3664,64.5,4.6458
2013-07-07,2.6,76.1667,5.3333
2013-07-06,2.6137,75.7917,6.0042
2013-07-05,2.8234,70.9583,6.95
2013-07-04,2.7622,64.9167,7.2917
2013-07-03,2.6374,55.375,7.2125
2013-07-02,2.7063,70.2917,7.4167
2013-07-01,2.7685,66.0833,6.4083
2013-06-30,2.544,60.0833,6.6125
2013-06-29,2.3758,48.5833,7.3333
2013-06-28,2.8199,42.0417,8.1917
2013-06-27,2.9162,46.875,12.1958
2013-06-26,2.6254,70.5417,4.9958
2013-06-25,2.1901,70.3333,7.1042
2013-06-24,2.3312,65.2917,7.9833
2013-06-23,2.6646,68.7917,8.2333
2013-06-22,2.6543,90.8333,7.275
2013-06-21,2.5416,89.4167,9.8875
2013-06-20,2.5562,88.9167,7.3208
2013-06-19,2.6171,76.875,5.5083
2013-06-18,2.6943,67.75,5.875
2013-06-17,2.6338,62.0833,9.375
2013-06-16,2.6934,64.4583,9.9292
2013-06-15,2.7718,74.3333,7.225
2013-06-14,2.6708,69.75,6.2958
2013-06-13,3.167,57.2917,7.1208
2013-06-12,3.097,68.5833,6.3167
2013-06-11,2.6728,66.75,5.4292
2013-06-10,2.5259,70.9167,7.2417
2013-06-09,2.908,63.0833,6.2458
2013-06-08,3.0406,54.7083,7.6458
2013-06-07,2.8405,54.4583,7.5958
2013-06-06,3.1173,55.125,8.2333
2013-06-05,2.7351,59.8333,6.7042
2013-06-04,3.3982,86.7083,6.4333
2013-06-03,2.8573,86.75,6.625
2013-06-02,2.7892,57.875,5.1083
2013-06-01,2.8909,79.5,9.0083
2013-05-31,2.6996,89.5833,5.8
2013-05-30,2.7076,75.9583,3.5083
2013-05-29,2.9098,70.625,5.2542
2013-05-28,3.1249,55.2917,6
2013-05-27,2.9467,56.6667,4.225
2013-05-26,2.7748,68.7083,7.8833
2013-05-25,2.8003,94.5833,15.2708
2013-05-24,2.4172,77.75,7.5375
2013-05-23,2.4934,58.3333,6.8833
2013-05-22,2.9961,46.1667,11.675
2013-05-21,3.8023,59.9583,8.2417
2013-05-20,3.4514,66.625,9.9583
2013-05-19,2.9302,55.5833,7.6417
2013-05-18,3.7812,60.5833,5.2958
2013-05-17,3.0645,62.5833,9.4042
2013-05-16,3.0506,44.875,7.0417
2013-05-15,3.1728,50.5417,8.6417
2013-05-14,3.5041,40.2083,13.1375
2013-05-13,3.5877,33.25,10.0542
2013-05-12,3.1019,33.9167,8.0167
2013-05-11,3.7199,42.875,7.7167
2013-05-10,3.5156,33.9167,8.3583
2013-05-09,3.6184,43.9167,8.6292
2013-05-08,3.0227,39.1667,11.1292
2013-05-07,3.247,32.5,10.4917
2013-05-06,3.5035,36.625,6.9083
2013-05-05,3.5608,42.25,8.4292
2013-05-04,3.0716,53.9583,9.025
2013-05-03,3.1075,36.7083,11.575
2013-05-02,3.4204,48.7083,6.8333
2013-05-01,2.9562,57.5417,7.025
2013-04-30,2.5882,72.8333,10.6167
2013-04-29,3,46,11.0417
2013-04-28,3.8,34.8333,17.8542
2013-04-27,3.6293,31.4583,14.4792
2013-04-26,3.3065,35.2917,14.2542
2013-04-25,3.3751,39.0417,9.1125
2013-04-24,3.5115,44.375,9.9208
2013-04-23,3.4724,45.0417,8.1042
2013-04-22,3.6563,60.625,7.7625
2013-04-21,3.4082,77,12.6042
2013-04-20,2.9573,66.6667,6.925
2013-04-19,2.7471,61.2083,8.2625
2013-04-18,3.0693,59.5833,7.7125
2013-04-17,3.0683,64.0833,7.5625
2013-04-16,3.3661,74.875,6.0083
2013-04-15,3.3082,79.5417,9.0625
2013-04-14,3.7974,87.0833,10.6583
2013-04-13,3.0492,65.375,9.9542
2013-04-12,3.0169,82.6667,8.9833
2013-04-11,2.717,68.375,6.2417
2013-04-10,2.3639,64.4583,11.6333
2013-04-09,2.7009,72.375,6.2375
2013-04-08,3.252,90.5,5.7417
2013-04-07,3.0191,96.4167,5.7042
2013-04-06,2.7253,80,7.7083
2013-04-05,2.5273,80.875,9.9208
2013-04-04,2.5065,75.625,7.3458
2013-04-03,3.1913,52.5417,8.125
2013-04-02,2.9825,66.7917,8.075
2013-04-01,3.1718,59.625,7.6667
2013-03-31,3.6675,52.4583,7.125
2013-03-30,3.2632,47.25,8.825
2013-03-29,2.835,60.375,5.4125
2013-03-28,2.9213,62.5,6.6458
2013-03-27,2.8261,61.25,6.3167
2013-03-26,3.2432,56.1667,5.8
2013-03-25,3.0859,69.875,7.4875
2013-03-24,2.7243,66.3333,4.5167
2013-03-23,2.6742,63.0417,8.025
2013-03-22,2.8255,69.2083,12.9792
2013-03-21,2.44,48.1667,7.95
2013-03-20,2.1889,59.75,8.3417
2013-03-19,2.6976,78.9167,8.2542
2013-03-18,2.8293,79.7917,10.125
2013-03-17,2.9081,90.0417,8.6667
2013-03-16,3.4347,78.3333,6.0333
2013-03-15,3.0815,86.2917,7.5708
2013-03-14,3.1659,50.6667,12.0833
2013-03-13,2.9284,67.2083,3.0958
2013-03-12,2.9114,49.9583,8.2708
2013-03-11,3.2882,50.0417,10.3083
2013-03-10,3.2263,57.625,7.7125
2013-03-09,2.9393,72,5.6125
2013-03-08,3.6196,79.25,5.6333
2013-03-07,3.4162,89.1667,4.475
2013-03-06,3.0265,82,6.7
2013-03-05,3.0692,83.5,5.7042
2013-03-04,3.0084,92.5,12.5625
2013-03-03,3.3097,89.2917,4.0167
2013-03-02,3.2334,56.125,4.2417
2013-03-01,2.7699,47.9583,5.4875
2013-02-28,2.8592,63.5417,6.3958
2013-02-27,3.2019,86.1667,6.8583
2013-02-26,2.8415,59.8333,9.0167
2013-02-25,2.8209,54.2917,11.9792
2013-02-24,2.989,57.4583,6.9958
2013-02-23,2.935,48.5417,6.3917
2013-02-22,2.7242,63.6667,6.6375
2013-02-21,2.6154,88.1667,4.9792
2013-02-20,3.3889,86.25,4.4167
2013-02-19,2.7265,91.1667,8.6292
2013-02-18,2.4678,74.2083,10.8333
2013-02-17,2.9925,46.7083,9.9583
2013-02-16,2.8537,50.7083,10.4417
2013-02-15,2.6788,57.8333,5.2875
2013-02-14,2.7582,51.0833,10.1375
2013-02-13,2.7797,48.375,9.4917
2013-02-12,2.7689,51.9167,7.6375
2013-02-11,2.7452,67.9167,6.9875
2013-02-10,2.6098,62.2917,12.6667
2013-02-09,2.9146,53.375,6.6125
2013-02-08,2.5938,56.875,4.1
2013-02-07,2.8426,58.0833,4.9125
2013-02-06,3.3027,68.1667,4.0583
2013-02-05,2.7827,52.625,8.1375
2013-02-04,2.8795,53.625,7.0417
2013-02-03,2.8502,60.7083,6.125
2013-02-02,2.867,63.5,5.8958
2013-02-01,2.9396,72.5,4.3833
2013-01-31,2.7411,76.8333,5.9292
2013-01-30,2.2241,72.8333,8.575
2013-01-29,2.0102,62.625,9.3208
2013-01-28,2.2927,55.2083,7.5667
2013-01-27,2.4109,64.1667,5.7083
2013-01-26,2.359,57.8333,4.925
2013-01-25,2.5911,76.375,5.2458
2013-01-24,3.0808,90.6667,8.8042
2013-01-23,2.8091,82.9583,5.35
2013-01-22,2.789,73.5,5.3565
2013-01-21,2.6296,78.2917,6.0625
2013-01-20,2.2719,83.4583,8.1833
2013-01-19,2.3873,44.2083,15.1125
2013-01-18,3.0585,51.1667,14.0792
2013-01-17,2.8395,60.3333,5.2083
2013-01-16,2.6778,50.5417,12.4958
2013-01-15,2.6666,79.2083,8.2917
2013-01-14,2.3403,79.7083,5.975
2013-01-13,2.1712,74.5833,8.7
2013-01-12,2.256,80.8333,5
2013-01-11,2.7071,83.875,11.5292
2013-01-10,2.1117,69.4583,13.125
2013-01-09,2.6908,44.2083,8.7083
2013-01-08,2.6833,58.4583,6.4087
2013-01-07,2.6338,47.2917,14.2583
2013-01-06,2.8399,58.7083,6.7333
2013-01-05,2.4945,53.3333,9.925
2013-01-04,2.4249,44.75,11.8208
